Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
2/9/2018,RISARALDA,DOSQUEBRADAS,Domingo,20:10:00,FRAYLES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,66170000,1
2/9/2018,SAN ANDRÉS,SAN ANDRÉS (CT),Domingo,6:45:00,LOMA LINVAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,88001000,1
2/9/2018,TOLIMA,IBAGUÉ (CT),Domingo,0:30:00,ESTACION,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73001000,1
2/9/2018,VALLE,CALI (CT),Domingo,15:00:00,EL TRONCAL E8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,1
2/9/2018,VALLE,CALI (CT),Domingo,4:30:00,SILOE E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
2/9/2018,VALLE,CALI (CT),Domingo,1:14:00,DIAMANTE E13,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
2/9/2018,VALLE,GUACARÍ,Domingo,16:59:00,CORREGIMIENTO DE GUABAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,67,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76318000,1
2/9/2018,VALLE,JAMUNDÍ,Domingo,21:05:00,PORTAL DE JAMUNDI E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,-,PRIMARIA,76364000,1
2/9/2018,VALLE,JAMUNDÍ,Domingo,1:32:00,CASCAJERO (24-S-01),RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76364000,1
2/9/2018,VALLE,PRADERA,Domingo,4:40:00,VILLA MARINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76563000,1
2/9/2018,VALLE,TULUÁ,Domingo,21:20:00,El Jazmin,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76834000,1
2/9/2018,VALLE,ZARZAL,Domingo,19:10:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76895000,1
3/9/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,2:31:00,CASTROPOL C-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,1
3/9/2018,ANTIOQUIA,TARAZÁ,Lunes,16:30:00,LA ENVIDIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5790000,1
3/9/2018,ANTIOQUIA,URRAO,Lunes,0:00:00,PATIO BONITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5847000,1
3/9/2018,ANTIOQUIA,VALDIVIA,Lunes,19:15:00,LA AMERICA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,5854000,1
3/9/2018,ANTIOQUIA,VALDIVIA,Lunes,19:15:00,PUERTO RAUDAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5854000,1
3/9/2018,BOLÍVAR,ARJONA,Lunes,1:30:00,BARRIO LAS CABRAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,MASCULINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,13052000,1
3/9/2018,BOLÍVAR,CARTAGENA (CT),Lunes,20:40:00,LA CANDELARIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
3/9/2018,BOLÍVAR,CARTAGENA (CT),Lunes,13:10:00,VILLA FANNY,URBANA,TIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
3/9/2018,BOLÍVAR,MAGANGUÉ,Lunes,13:40:00,SECTOR LOS ALPES,URBANA,ESTABLECIMIENTO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13430000,1
3/9/2018,BOLÍVAR,SANTA CATALINA,Lunes,10:15:00,ARROYO GRANDE SUBESTACION,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13673000,1
3/9/2018,CALDAS,PALESTINA,Lunes,16:50:00,VEREDA LA PLATA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,17524000,1
3/9/2018,CAUCA,EL TAMBO,Lunes,22:00:00,VDA BETANIA,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,VIUDO,COLOMBIA,AGRICULTOR,-,ANALFABETA,19256000,1
3/9/2018,CAUCA,LA SIERRA,Lunes,23:45:00,Vda Providencia,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19392000,1
3/9/2018,CAUCA,PATÍA,Lunes,22:28:00,POPULAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,19532000,1
3/9/2018,CAUCA,PUERTO TEJADA,Lunes,15:30:00,LA CEIBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,-,PRIMARIA,19573000,1
3/9/2018,CÓRDOBA,PLANETA RICA,Lunes,8:30:00,LOS ANGELES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23555000,1
3/9/2018,CUNDINAMARCA,ARBELÁEZ,Lunes,15:05:00,VER. SANTA BARBARA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,53,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25053000,1
3/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:06:00,PUERTA AL LLANO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
3/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,16:02:00,LOS LAURELES E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
3/9/2018,GUAJIRA,FONSECA,Lunes,22:00:00,PRIMERO DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,-,SECUNDARIA,44279000,1
3/9/2018,GUAJIRA,RIOHACHA (CT),Lunes,23:10:00,ABAJO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,FEMENINO,UNION LIBRE,VENEZUELA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,1
3/9/2018,META,VISTAHERMOSA,Lunes,13:00:00,VEREDA ANIMAS,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,50711000,1
3/9/2018,NARIÑO,PUPIALES,Lunes,21:30:00,VDA TRES ESQUINAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52585000,1
3/9/2018,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,16:00:00,INVASION MANUELA BELTRAN,URBANA,TROCHA,CONTUNDENTES,A PIE,A PIE,76,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,54001000,1
3/9/2018,RISARALDA,DOSQUEBRADAS,Lunes,15:35:00,SAN JUDAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66170000,1
3/9/2018,RISARALDA,PEREIRA (CT),Lunes,1:00:00,CERRITOS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66001000,1
3/9/2018,SANTANDER,BUCARAMANGA (CT),Lunes,1:41:00,ALARCON,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,-,-,DESEMPLEADO,-,-,68001000,1
3/9/2018,VALLE,CAICEDONIA,Lunes,16:10:00,VDA LIMONES,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76122000,1
3/9/2018,VALLE,CALI (CT),Lunes,0:50:00,JOSE M. MARROQUIN II E14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
3/9/2018,VALLE,CALI (CT),Lunes,13:44:00,PLANTA DE TRATAMIENTO E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
3/9/2018,VALLE,EL CERRITO,Lunes,20:45:00,VIA EL CERRITO/PLACER,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76248000,1
4/9/2018,ANTIOQUIA,APARTADÓ,Martes,6:30:00,LA ESMERALDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,-,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5045000,1
4/9/2018,ANTIOQUIA,CAUCASIA,Martes,19:45:00,LA BOVEDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5154000,1
4/9/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,16:53:00,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5001000,1
4/9/2018,ANTIOQUIA,TARAZÁ,Martes,15:30:00,EL DOCE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5790000,1
4/9/2018,ANTIOQUIA,YARUMAL,Martes,18:40:00,LA CORRALEJA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5887000,1
4/9/2018,ANTIOQUIA,YOLOMBÓ,Martes,12:30:00,SOFIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,60,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5890000,1
4/9/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,1:30:00,LAS FLOREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,1
4/9/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,1:30:00,LAS FLOREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,1
4/9/2018,ATLÁNTICO,GALAPA,Martes,22:05:00,VILLA OLIMPICA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,8296000,1
4/9/2018,CAUCA,BALBOA,Martes,15:30:00,VEREDA LA BERMEJA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,19075000,1
4/9/2018,CAUCA,SANTANDER DE QUILICHAO,Martes,21:30:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19698000,1
4/9/2018,CESAR,VALLEDUPAR (CT),Martes,7:00:00,VEREDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,20001000,1
4/9/2018,CHOCÓ,MEDIO BAUDÓ,Martes,6:00:00,LA SALIDA,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27430000,1
4/9/2018,CHOCÓ,QUIBDÓ (CT),Martes,17:20:00,CARAÑO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27001000,1
4/9/2018,CHOCÓ,QUIBDÓ (CT),Martes,21:05:00,BOSQUES DE LA PLATINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,57,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27001000,1
4/9/2018,GUAJIRA,ALBANIA,Martes,20:00:00,TRAMO DE VIA ALBANIA - PORCIOSA - MAICAO,RURAL,TRAMO DE VIA,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44035000,1
4/9/2018,MAGDALENA,CIÉNAGA,Martes,7:23:00,LA FLORESTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47189000,1
4/9/2018,NARIÑO,OLAYA HERRERA,Martes,8:30:00,VEREDA NERETE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52490000,1
4/9/2018,NARIÑO,SAMANIEGO,Martes,11:40:00,LA INMACULADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52678000,1
4/9/2018,NORTE DE SANTANDER,CÚCUTA (CT),Martes,1:05:00,BARRIO CARLOS RAMIREZ PARIS,URBANA,VIAS PUBLICAS,NO REPORTADO,-,-,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,54001000,1
4/9/2018,PUTUMAYO,VALLE DEL GUAMUEZ,Martes,11:50:00,VDA SAN ISIDRO,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86865000,1
4/9/2018,TOLIMA,LÍBANO,Martes,11:00:00,CENTRO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,65,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,73411000,1
4/9/2018,VALLE,CALI (CT),Martes,18:20:00,20 DE JULIO E11,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76001000,1
4/9/2018,VALLE,CARTAGO,Martes,19:42:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76147000,1
4/9/2018,VALLE,PALMIRA,Martes,0:55:00,CALLEJON LA TROCHA (ROZO),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76520000,1
5/9/2018,ANTIOQUIA,BELLO,Miércoles,16:30:00,CIUDAD NIQUIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,-,COLOMBIA,NO REPORTA,-,-,5088000,1
5/9/2018,ANTIOQUIA,BURITICÁ,Miércoles,4:50:00,EL CALVARIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO VEHICULO,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5113000,1
5/9/2018,ANTIOQUIA,PEQUE,Miércoles,8:00:00,GUAYABAL,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5543000,1
5/9/2018,ANTIOQUIA,PUERTO BERRÍO,Miércoles,7:30:00,MINAS DEL VAPOR,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
5/9/2018,ANTIOQUIA,SALGAR,Miércoles,6:30:00,LA HABANA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,5642000,1
5/9/2018,ANTIOQUIA,TARAZÁ,Miércoles,9:12:00,EL DOCE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,5790000,1
5/9/2018,ANTIOQUIA,VENECIA,Miércoles,14:50:00,LA MINA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5861000,1
5/9/2018,ATLÁNTICO,SOLEDAD,Miércoles,14:05:00,LA BONGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,30,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8758000,1
5/9/2018,CAQUETÁ,FLORENCIA (CT),Miércoles,0:20:00,LA ESPERANZA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,18001000,1
5/9/2018,CAUCA,MORALES,Miércoles,20:48:00,VDA SAN ISIDRO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19473000,1
5/9/2018,CAUCA,PUERTO TEJADA,Miércoles,11:50:00,CENTRO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,19573000,1
5/9/2018,CHOCÓ,MEDIO BAUDÓ,Miércoles,0:00:00,LA SALIDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27430000,1
5/9/2018,CHOCÓ,MEDIO BAUDÓ,Miércoles,0:00:00,LA SALIDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27430000,1
5/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:00:00,MARTIRES E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
5/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,1:30:00,SANTA TERESA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,1
5/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:35:00,LA FAVORITA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
5/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:27:00,SANTA FE E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
5/9/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:49:00,CONJUNTO RESIDENCIAL LA PRADERA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
5/9/2018,META,LA MACARENA,Miércoles,14:30:00,VEREDA EL TOPACIO INSP SAN J LOSADA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,50350000,1
5/9/2018,META,PUERTO RICO,Miércoles,19:00:00,VEREDA LA REFORMA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,50590000,1
5/9/2018,META,PUERTO RICO,Miércoles,11:55:00,VEREDA CAÑOS NEGROS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,50590000,1
5/9/2018,META,VILLAVICENCIO (CT),Miércoles,18:32:00,OLIMPICO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EDUCADOR,FILOSOFIA,SUPERIOR,50001000,1
5/9/2018,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,19:30:00,CORREGIMIENTO LLORENTE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,52835000,1
5/9/2018,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,9:50:00,ONCE DE NOVIEMBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52835000,1
5/9/2018,PUTUMAYO,SAN MIGUEL,Miércoles,7:20:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86757000,1
5/9/2018,RISARALDA,DOSQUEBRADAS,Miércoles,19:10:00,QUINTAS DEL BOSQUE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66170000,1
5/9/2018,RISARALDA,MARSELLA,Miércoles,10:27:00,VEREDA ALTO CAUCA,RURAL,RIOS,CUERDA/SOGA/CADENA,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66440000,1
5/9/2018,SANTANDER,GAMBITA,Miércoles,10:00:00,VRDA  CALANDAIMA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,69,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,68298000,1
